match_date,home_odds,away_odds,H_win_index,draw_odds,result,goal_difference,SOT_difference,total_goal,over_2_5_odds,under_2_5_odds,over_under_2_5_index
14/9/2019,2.15,3.5,1.627907,3.3,D,0,4,2,2.1,1.72,0.819048
14/9/2019,2.45,3,1.22449,3.2,A,-1,-3,1,2.1,1.72,0.819048
14/9/2019,1.95,4,2.051282,3.5,H,1,2,1,1.9,1.9,1
14/9/2019,2.9,2.5,0.862069,3.3,A,-3,-2,7,1.9,1.9,1
14/9/2019,1.36,8,5.882353,5.25,H,4,-1,4,1.61,2.3,1.428571
14/9/2019,1.14,9.99,8.763158,8.5,H,2,8,4,1.4,3,2.142857
14/9/2019,9.99,1.14,0.114114,9,H,1,-5,5,1.22,4.33,3.54918
1/9/2019,2.2,3.5,1.590909,3.25,H,1,1,5,2.2,1.66,0.754545
1/9/2019,2.37,2.8,1.181435,3.6,D,0,-1,4,1.57,2.37,1.509554
31/8/2019,2.5,2.87,1.148,3.25,D,0,2,2,2,1.8,0.9
31/8/2019,3.8,2.05,0.539474,3.3,D,0,-6,2,1.9,1.9,1
31/8/2019,2.15,3.5,1.627907,3.3,H,1,3,1,1.9,1.9,1
31/8/2019,1.36,9,6.617647,4.75,D,0,3,4,1.72,2.1,1.22093
31/8/2019,1.7,4.75,2.794118,4,H,2,3,4,1.66,2.2,1.325301
31/8/2019,9.5,1.3,0.136842,5.5,A,-3,-5,3,1.61,2.3,1.428571
31/8/2019,1.85,3.9,2.108108,3.9,H,2,5,2,1.44,2.75,1.909722
31/8/2019,1.08,9.99,9.25,9.99,H,4,4,4,1.3,3.5,2.692308
25/8/2019,1.85,4.5,2.432432,3.4,D,0,-2,2,2.3,1.61,0.7
25/8/2019,1.2,9.99,8.325,6.5,A,-1,-1,1,1.53,2.5,1.633987
25/8/2019,9.99,1.16,0.116116,7.5,A,-2,2,4,1.36,3.2,2.352941
24/8/2019,3.3,2.25,0.681818,3.3,A,-1,1,3,2.3,1.61,0.7
24/8/2019,2.4,3,1.25,3.3,A,-2,-1,2,2.1,1.72,0.819048
24/8/2019,1.33,9,6.766917,5.25,A,-1,0,3,1.72,2.1,1.22093
24/8/2019,2.05,3.5,1.707317,3.5,A,-2,-7,4,1.72,2.1,1.22093
24/8/2019,4.33,1.8,0.415704,3.75,A,-1,-3,5,1.53,2.5,1.633987
24/8/2019,1.5,6,4,4.6,H,2,2,4,1.44,2.75,1.909722
23/8/2019,3.25,2.15,0.661538,3.5,H,2,2,2,1.72,2.1,1.22093
19/8/2019,3.3,2.25,0.681818,3.3,D,0,0,2,2.1,1.72,0.819048
18/8/2019,2.55,2.9,1.137255,3.1,H,1,-1,1,2.3,1.61,0.7
18/8/2019,1.7,5,2.941176,3.75,D,0,2,2,1.9,1.9,1
17/8/2019,2.55,2.87,1.12549,3.25,D,0,1,2,1.9,1.9,1
17/8/2019,2.25,3.3,1.466667,3.3,H,2,5,4,1.9,1.9,1
17/8/2019,2.3,3.1,1.347826,3.4,A,-1,3,3,1.8,2,1.111111
17/8/2019,1.72,4.75,2.761628,3.8,H,1,0,1,1.72,2.1,1.22093
17/8/2019,6.5,1.44,0.221538,4.75,A,-1,-3,3,1.66,2.2,1.325301
17/8/2019,1.3,9.99,7.684615,5.5,H,1,4,3,1.57,2.37,1.509554
17/8/2019,1.36,8,5.882353,5.25,D,0,8,4,1.53,2.5,1.633987
11/8/2019,2.2,3.4,1.545455,3.2,D,0,-1,0,2.2,1.66,0.754545
11/8/2019,2.1,3.5,1.666667,3.3,H,4,-2,4,2,1.8,0.9
11/8/2019,4.5,1.72,0.382222,3.75,A,-1,0,1,1.8,2,1.111111
10/8/2019,3,2.37,0.79,3.25,D,0,-1,0,2.2,1.66,0.754545
10/8/2019,2.62,2.75,1.049618,3.2,H,3,1,3,2.1,1.72,0.819048
10/8/2019,1.9,4,2.105263,3.4,A,-3,0,3,2.1,1.72,0.819048
10/8/2019,1.95,3.6,1.846154,3.6,D,0,0,2,1.9,1.9,1
10/8/2019,1.3,9.99,7.684615,5.25,H,2,3,4,1.66,2.2,1.325301
10/8/2019,9.99,1.22,0.122122,6.5,A,-5,-6,5,1.44,2.75,1.909722
9/8/2019,1.14,9.99,8.763158,9.99,H,3,2,5,1.4,3,2.142857
12/5/2019,2.5,2.9,1.16,3.6,A,-4,-4,4,1.8,2.17,1.205556
12/5/2019,2.2,3.5,1.590909,3.5,D,0,-6,4,1.81,2.18,1.20442
12/5/2019,2.4,2.9,1.208333,3.75,D,0,-1,0,1.75,2.26,1.291429
12/5/2019,1.44,8.5,5.902778,4.75,D,0,0,2,1.67,2.4,1.437126
12/5/2019,1.3,9.99,7.684615,6,H,2,3,2,1.65,2.43,1.472727
12/5/2019,3.25,2.2,0.676923,3.8,A,-2,-1,4,1.61,2.55,1.583851
12/5/2019,2.25,3.2,1.422222,3.75,A,-3,-1,5,1.6,2.56,1.6
12/5/2019,1.9,3.8,2,4.2,H,2,0,8,1.6,2.59,1.61875
12/5/2019,9.99,1.16,0.116116,8.5,A,-3,-7,5,1.45,3.2,2.206897
12/5/2019,1.28,9.99,7.804688,6.5,A,-2,6,2,1.45,3.25,2.241379
6/5/2019,1.12,9.99,8.919643,8.5,H,1,3,1,1.35,3.6,2.666667
5/5/2019,1.4,9,6.428571,5,D,0,3,2,1.73,2.27,1.312139
5/5/2019,9.99,1.3,0.13013,6,D,0,-4,2,1.71,2.3,1.345029
5/5/2019,1.4,8,5.714286,5.25,H,3,6,3,1.64,2.45,1.493902
4/5/2019,2.6,2.7,1.038462,3.75,A,-1,1,5,2,1.96,0.98
4/5/2019,1.53,7.5,4.901961,4.2,H,1,4,1,1.85,2.1,1.135135
4/5/2019,9.5,1.36,0.143158,5.25,A,-1,3,5,1.75,2.22,1.268571
4/5/2019,4,1.9,0.475,4,H,1,1,1,1.67,2.4,1.437126
4/5/2019,2.3,3.1,1.347826,3.75,H,3,5,3,1.66,2.43,1.463855
3/5/2019,1.66,5.75,3.463855,4,H,2,5,2,1.9,2.15,1.131579
28/4/2019,2.7,2.7,1,3.5,D,0,2,2,1.92,2.05,1.067708
28/4/2019,2.75,2.6,0.945455,3.6,H,3,11,3,1.65,2.45,1.484848
28/4/2019,9.99,1.14,0.114114,9,A,-1,-7,1,1.45,3.05,2.103448
27/4/2019,2.3,3.6,1.565217,3.2,D,0,1,2,2.5,1.62,0.648
27/4/2019,2.62,2.9,1.10687,3.3,A,-1,-3,3,2.27,1.75,0.770925
27/4/2019,2.62,2.8,1.068702,3.5,D,0,-3,0,2.01,1.94,0.965174
27/4/2019,1.9,4.1,2.157895,3.9,D,0,2,6,1.8,2.18,1.211111
27/4/2019,2.4,3,1.25,3.6,H,1,-6,1,1.8,2.2,1.222222
27/4/2019,1.4,7.5,5.357143,5.5,A,-1,-3,1,1.57,2.65,1.687898
26/4/2019,1.07,9.99,9.336449,9.99,H,5,6,5,1.25,4.75,3.8
24/4/2019,2.9,2.55,0.87931,3.5,H,2,2,4,1.95,2.01,1.030769
24/4/2019,7.5,1.44,0.192,5,A,-2,-4,2,1.56,2.65,1.698718
23/4/2019,2.25,3.4,1.511111,3.5,D,0,0,2,1.86,2.15,1.155914
23/4/2019,1.28,9.99,7.804688,6,H,1,4,1,1.76,2.25,1.278409
22/4/2019,1.25,9.99,7.992,6.25,D,0,6,4,1.66,2.4,1.445783
21/4/2019,3.25,2.3,0.707692,3.5,H,4,7,4,1.91,2.04,1.068063
21/4/2019,1.53,6.5,4.248366,4.6,A,-1,-2,5,1.61,2.51,1.559006
21/4/2019,9.99,1.2,0.12012,7.5,A,-2,-4,2,1.57,2.65,1.687898
20/4/2019,2.55,3.1,1.215686,3.2,H,2,3,4,2.45,1.65,0.673469
20/4/2019,1.75,6,3.428571,3.5,D,0,5,0,2.45,1.65,0.673469
20/4/2019,4.4,1.85,0.420455,3.9,A,-1,-3,3,1.9,2.05,1.078947
20/4/2019,3.3,2.3,0.69697,3.5,D,0,-2,4,1.76,2.23,1.267045
20/4/2019,1.65,5.25,3.181818,4.4,A,-1,0,1,1.58,2.6,1.64557
20/4/2019,1.3,9.99,7.684615,6,H,1,0,1,1.47,2.95,2.006803
16/4/2019,2,4.5,2.25,3.3,A,-2,-1,2,2.4,1.67,0.695833
15/4/2019,3.2,2.25,0.703125,3.75,A,-1,-3,1,1.62,2.52,1.555556
14/4/2019,1.66,5.25,3.162651,4.2,H,2,4,2,1.86,2.13,1.145161
14/4/2019,9.99,1.3,0.13013,6,A,-2,-3,4,1.65,2.45,1.484848
13/4/2019,2.6,3,1.153846,3.25,H,2,4,4,2.4,1.66,0.691667
13/4/2019,2.3,3.4,1.478261,3.4,A,-5,-6,5,2.17,1.81,0.834101
13/4/2019,1.9,4.5,2.368421,3.6,H,2,5,2,2.15,1.83,0.851163
13/4/2019,5,1.75,0.35,4,H,2,4,2,1.76,2.3,1.306818
13/4/2019,1.4,8.5,6.071429,5.25,H,1,0,3,1.56,2.75,1.762821
13/4/2019,1.22,9.99,8.188525,7,H,4,4,4,1.5,2.9,1.933333
12/4/2019,1.66,5.75,3.463855,4,A,-1,0,1,2,1.97,0.985
8/4/2019,1.33,9.5,7.142857,5.75,H,2,5,2,1.56,2.65,1.698718
7/4/2019,3,2.35,0.783333,3.75,H,1,4,1,1.77,2.3,1.299435
6/4/2019,2.6,3,1.153846,3.25,A,-1,4,1,2.4,1.7,0.708333
6/4/2019,5,1.72,0.344,4,A,-3,-5,5,2.1,1.89,0.9
6/4/2019,2.1,3.75,1.785714,3.6,A,-2,-1,4,1.9,2.05,1.078947
5/4/2019,9,1.4,0.155556,5,A,-2,-4,4,1.76,2.25,1.278409
3/4/2019,1.25,9.99,7.992,6.5,H,3,3,3,1.75,2.25,1.285714
3/4/2019,1.45,7.5,5.172414,5,H,2,9,2,1.7,2.33,1.370588
3/4/2019,1.06,9.99,9.424528,9.99,H,2,10,2,1.24,4.5,3.629032
2/4/2019,4,2,0.5,3.6,H,1,-2,3,2.1,1.85,0.880952
2/4/2019,1.72,5,2.906977,4,H,3,0,5,1.79,2.33,1.301676
1/4/2019,1.36,9.5,6.985294,5.25,H,2,3,2,1.65,2.52,1.527273
31/3/2019,9,1.44,0.16,4.5,A,-1,0,3,1.82,2.15,1.181319
31/3/2019,1.61,6,3.726708,4.2,H,1,1,3,1.73,2.3,1.32948
30/3/2019,2.55,3.1,1.215686,3.2,A,-1,-1,1,2.52,1.61,0.638889
30/3/2019,3.2,2.45,0.765625,3.25,H,2,0,2,2.4,1.67,0.695833
30/3/2019,1.45,9,6.206897,4.4,H,2,0,2,2.21,1.78,0.80543
30/3/2019,2.55,2.9,1.137255,3.5,A,-2,-8,2,1.85,2.11,1.140541
30/3/2019,1.85,4.5,2.432432,3.8,H,2,2,2,1.71,2.4,1.403509
30/3/2019,1.44,8,5.555556,4.75,H,1,-3,3,1.67,2.45,1.467066
30/3/2019,9.99,1.12,0.112112,9.99,A,-2,-7,2,1.35,3.75,2.777778
17/3/2019,4,1.95,0.4875,3.8,H,2,3,2,2,1.95,0.975
17/3/2019,9.99,1.25,0.125125,7,A,-1,-4,3,1.52,2.76,1.815789
16/3/2019,2.05,3.8,1.853659,3.6,D,0,-1,4,2.1,1.88,0.895238
16/3/2019,3.1,2.45,0.790323,3.4,A,-1,-2,3,2.1,1.89,0.9
16/3/2019,1.55,7,4.516129,4.2,H,1,0,7,2.05,1.92,0.936585
10/3/2019,1.55,7,4.516129,4.2,D,0,5,2,1.99,2,1.005025
10/3/2019,2.4,3,1.25,3.6,H,2,-1,2,1.7,2.37,1.394118
10/3/2019,1.16,9.99,8.612069,8.5,H,2,3,6,1.5,2.9,1.933333
9/3/2019,2.8,2.8,1,3.25,H,1,4,5,2.45,1.65,0.673469
9/3/2019,3.4,2.35,0.691176,3.3,A,-2,-4,2,2.33,1.71,0.733906
9/3/2019,1.83,5,2.73224,3.6,A,-1,0,3,2.25,1.75,0.777778
9/3/2019,3.6,2.15,0.597222,3.5,H,2,5,2,2,1.95,0.975
9/3/2019,4.5,1.85,0.411111,3.8,H,1,-1,3,1.85,2.1,1.135135
9/3/2019,1.57,6,3.821656,4.5,H,2,5,4,1.75,2.29,1.308571
9/3/2019,1.16,9.99,8.612069,9,H,2,8,4,1.35,3.6,2.666667
3/3/2019,2.55,3,1.176471,3.3,H,1,3,3,2.05,1.93,0.941463
3/3/2019,6,1.61,0.268333,4.2,D,0,0,0,1.95,2,1.025641
3/3/2019,6.5,1.53,0.235385,4.5,A,-1,-2,3,1.75,2.31,1.32
2/3/2019,1.85,5.25,2.837838,3.4,H,1,0,1,2.6,1.6,0.615385
2/3/2019,2.8,2.75,0.982143,3.3,A,-2,0,4,2.2,1.83,0.831818
2/3/2019,2.15,3.6,1.674419,3.5,H,2,2,2,2.05,1.91,0.931707
2/3/2019,1.5,8,5.333333,4.33,H,2,2,2,2.05,1.91,0.931707
2/3/2019,1.45,8.5,5.862069,4.5,H,1,3,5,1.75,2.25,1.285714
2/3/2019,2.05,3.75,1.829268,3.7,D,0,-1,2,1.66,2.45,1.475904
2/3/2019,9.99,1.22,0.122122,7.5,A,-1,-7,1,1.45,3.2,2.206897
27/2/2019,1.9,4.33,2.278947,3.7,H,2,0,2,1.95,2,1.025641
27/2/2019,3.25,2.3,0.707692,3.5,A,-2,-2,4,1.95,2.01,1.030769
27/2/2019,2.3,3.25,1.413043,3.5,H,2,1,2,1.9,2.07,1.089474
27/2/2019,1.28,9.99,7.804688,6,H,5,7,5,1.59,2.65,1.666667
27/2/2019,1.44,7.5,5.208333,5,H,4,1,6,1.56,2.66,1.705128
27/2/2019,1.16,9.99,8.612069,9,H,1,6,1,1.4,3.55,2.535714
26/2/2019,5,1.85,0.37,3.5,H,1,3,1,2.55,1.61,0.631373
26/2/2019,2.15,3.9,1.813953,3.3,H,2,1,2,2.45,1.65,0.673469
26/2/2019,1.9,4.6,2.421053,3.5,H,1,0,3,2.3,1.72,0.747826
26/2/2019,3.75,2.15,0.573333,3.4,A,-3,-4,3,2.17,1.8,0.829493
24/2/2019,3.1,2.37,0.764516,3.5,D,0,2,0,1.85,2.12,1.145946
24/2/2019,1.5,7,4.666667,4.75,H,2,0,2,1.65,2.45,1.484848
23/2/2019,1.83,5.25,2.868852,3.5,H,2,11,2,2.63,1.6,0.608365
23/2/2019,2.25,3.5,1.555556,3.4,A,-3,0,5,2.28,1.73,0.758772
23/2/2019,2.87,2.62,0.912892,3.4,D,0,1,2,2.15,1.83,0.851163
23/2/2019,5.75,1.7,0.295652,3.8,H,1,-2,3,1.8,2.21,1.227778
22/2/2019,3.1,2.45,0.790323,3.4,A,-4,-1,6,2.15,1.83,0.851163
22/2/2019,1.95,4,2.051282,3.8,H,2,2,4,1.75,2.28,1.302857
11/2/2019,1.7,5.75,3.382353,3.75,D,0,3,2,2.3,1.75,0.76087
10/2/2019,1.7,5.5,3.235294,3.9,H,2,-4,4,1.9,2.1,1.105263
10/2/2019,1.5,7,4.666667,4.75,H,6,5,6,1.67,2.45,1.467066
9/2/2019,2.05,4.2,2.04878,3.3,A,-2,1,4,2.4,1.7,0.708333
9/2/2019,1.75,5,2.857143,3.9,A,-1,4,3,2.15,1.83,0.851163
9/2/2019,2.1,3.75,1.785714,3.5,D,0,1,2,2.1,1.9,0.904762
9/2/2019,2.35,3.2,1.361702,3.5,H,1,-2,1,2.01,1.96,0.975124
9/2/2019,5.75,1.6,0.278261,4.4,A,-1,2,3,1.87,2.1,1.122995
9/2/2019,5.5,1.61,0.292727,4.4,A,-3,-4,3,1.65,2.5,1.515152
9/2/2019,1.22,9.99,8.188525,7.5,H,3,7,3,1.45,3.15,2.172414
6/2/2019,9.99,1.3,0.13013,6.25,A,-2,-3,2,1.52,2.8,1.842105
4/2/2019,8,1.4,0.175,5.25,D,0,-4,2,1.64,2.5,1.52439
3/2/2019,3.6,2.15,0.597222,3.5,A,-1,0,1,1.86,2.14,1.150538
3/2/2019,1.33,9,6.766917,6,H,2,10,4,1.4,3.45,2.464286
2/2/2019,2.55,3,1.176471,3.3,D,0,4,0,2.25,1.75,0.777778
2/2/2019,2.55,2.87,1.12549,3.5,D,0,2,2,2.15,1.81,0.84186
2/2/2019,2.37,3.25,1.371308,3.4,A,-2,0,4,2.16,1.85,0.856481
2/2/2019,2.05,4,1.95122,3.5,H,2,6,2,2.05,1.92,0.936585
2/2/2019,3.25,2.3,0.707692,3.5,H,2,3,2,2.01,1.95,0.970149
2/2/2019,1.44,9,6.25,4.5,H,1,2,1,1.92,2.06,1.072917
2/2/2019,1.2,9.99,8.325,7.5,H,5,5,5,1.7,2.41,1.417647
30/1/2019,2.4,3.2,1.333333,3.4,D,0,1,2,2.05,1.91,0.931707
30/1/2019,1.66,5.75,3.463855,4,H,1,2,3,1.75,2.23,1.274286
30/1/2019,5.25,1.66,0.31619,4.2,H,4,0,4,1.75,2.3,1.314286
30/1/2019,1.22,9.99,8.188525,7,D,0,1,2,1.54,2.75,1.785714
29/1/2019,4,2.1,0.525,3.3,A,-1,-3,1,2.34,1.7,0.726496
29/1/2019,2.37,3.3,1.392405,3.3,H,2,1,6,2.31,1.73,0.748918
29/1/2019,2.1,3.75,1.785714,3.5,H,3,9,3,2.02,1.95,0.965347
29/1/2019,1.28,9.99,7.804688,6,D,0,5,4,1.6,2.55,1.59375
29/1/2019,9.99,1.18,0.118118,8,H,1,-2,3,1.5,3,2
29/1/2019,1.22,9.99,8.188525,7,H,1,2,3,1.44,3.25,2.256944
20/1/2019,5.25,1.75,0.333333,3.8,A,-1,-1,3,1.95,2.04,1.046154
20/1/2019,9.99,1.16,0.116116,8.5,A,-3,-2,3,1.53,2.85,1.862745
19/1/2019,2.37,3.4,1.434599,3.2,H,1,1,7,2.5,1.64,0.656
19/1/2019,1.95,4.5,2.307692,3.4,H,3,5,3,2.4,1.67,0.695833
19/1/2019,2.75,2.7,0.981818,3.4,H,1,2,3,1.95,2.05,1.051282
19/1/2019,1.65,5.75,3.484848,4,D,0,1,0,1.9,2.09,1.1
19/1/2019,1.3,9.99,7.684615,5.75,H,1,2,3,1.73,2.29,1.323699
19/1/2019,3.1,2.37,0.764516,3.6,H,2,4,2,1.71,2.31,1.350877
19/1/2019,2.37,3,1.265823,3.7,H,2,3,2,1.67,2.42,1.449102
19/1/2019,1.2,9.99,8.325,7.5,H,1,6,7,1.53,2.75,1.797386
14/1/2019,1.18,9.99,8.466102,8,H,3,9,3,1.51,2.9,1.92053
13/1/2019,1.75,4.8,2.742857,4,H,2,-4,2,1.72,2.3,1.337209
13/1/2019,2.05,3.75,1.829268,3.7,A,-1,3,1,1.68,2.38,1.416667
12/1/2019,2.25,3.6,1.6,3.25,D,0,-2,0,2.65,1.62,0.611321
12/1/2019,2.25,3.5,1.555556,3.4,A,-1,4,3,2.16,1.81,0.837963
12/1/2019,2.4,3.25,1.354167,3.3,H,1,-4,3,2.2,1.82,0.827273
12/1/2019,1.95,4.33,2.220513,3.5,A,-1,3,3,2.13,1.85,0.868545
12/1/2019,9.99,1.3,0.13013,6,A,-1,-3,1,1.78,2.25,1.264045
12/1/2019,1.22,9.99,8.188525,7,H,1,4,3,1.75,2.35,1.342857
12/1/2019,3.5,2.05,0.585714,4,H,1,1,1,1.55,2.71,1.748387
3/1/2019,2.04,3.6,1.764706,3.8,H,1,-1,3,1.59,2.6,1.63522
2/1/2019,2.14,4.2,1.962617,3.1,A,-1,-6,3,2.57,1.6,0.622568
2/1/2019,2,4.33,2.165,3.4,A,-2,-3,2,2.31,1.7,0.735931
2/1/2019,1.95,4,2.051282,3.75,D,0,0,4,1.97,1.97,1
2/1/2019,2.6,2.75,1.057692,3.6,D,0,9,6,1.8,2.2,1.222222
2/1/2019,6,1.61,0.268333,4.2,A,-2,-4,2,1.69,2.4,1.420118
2/1/2019,1.28,9.99,7.804688,6.5,D,0,4,0,1.55,2.7,1.741935
1/1/2019,2,4.2,2.1,3.5,A,-1,-2,1,2.04,1.91,0.936275
1/1/2019,7.5,1.5,0.2,4.5,A,-3,-1,3,1.71,2.4,1.403509
1/1/2019,1.33,9.5,7.142857,5.75,H,3,5,5,1.48,2.9,1.959459
30/12/2018,3.3,2.25,0.681818,3.2,H,2,1,2,1.95,1.98,1.015385
30/12/2018,4.75,1.66,0.349474,4,A,-1,-4,1,1.92,2.04,1.0625
30/12/2018,9.99,1.3,0.13013,5.25,A,-2,-2,4,1.6,2.6,1.625
30/12/2018,1.33,9.99,7.511278,4.75,H,3,5,5,1.57,2.64,1.681529
29/12/2018,2,3.75,1.875,3.4,H,1,0,1,2.4,1.68,0.7
29/12/2018,3.25,2.14,0.658462,3.4,H,1,-1,1,2.1,1.9,0.904762
29/12/2018,1.85,4,2.162162,3.6,D,0,3,2,2.05,1.9,0.926829
29/12/2018,1.55,6,3.870968,4,A,-1,4,1,1.95,1.98,1.015385
29/12/2018,1.33,8.5,6.390977,5,A,-2,-1,4,1.75,2.31,1.32
29/12/2018,1.5,5.75,3.833333,4.5,H,4,8,6,1.56,2.74,1.75641
27/12/2018,2.3,3.3,1.434783,3.5,A,-1,0,3,1.85,2.11,1.140541
26/12/2018,3.25,2.37,0.729231,3.4,D,0,4,2,2.12,1.84,0.867925
26/12/2018,4.33,1.95,0.450346,3.5,A,-4,-2,6,2.1,1.86,0.885714
26/12/2018,1.66,5.75,3.463855,4,D,0,1,0,1.96,2,1.020408
26/12/2018,5.25,1.72,0.327619,3.9,D,0,-1,2,1.8,2.2,1.222222
26/12/2018,5.25,1.75,0.333333,3.8,A,-1,-2,3,1.8,2.21,1.227778
26/12/2018,1.25,9.99,7.992,6.5,H,2,8,4,1.7,2.35,1.382353
26/12/2018,9.5,1.36,0.143158,5.25,H,1,1,3,1.65,2.47,1.49697
26/12/2018,1.36,9,6.617647,5.5,H,5,3,5,1.52,2.95,1.940789
26/12/2018,1.16,9.99,8.612069,8.5,H,4,6,4,1.47,3.05,2.07483
23/12/2018,3.25,2.3,0.707692,3.5,A,-4,-5,8,1.82,2.16,1.186813
22/12/2018,3.1,2.6,0.83871,3.1,A,-2,-1,4,2.52,1.62,0.642857
22/12/2018,1.9,4.33,2.278947,3.7,H,2,-2,2,2.05,1.92,0.936585
22/12/2018,2,4,2,3.6,D,0,-2,0,2,1.95,0.975
22/12/2018,6.5,1.57,0.241538,4.2,A,-4,-6,6,1.85,2.1,1.135135
22/12/2018,2.37,3.1,1.308017,3.5,A,-2,2,2,1.8,2.2,1.222222
22/12/2018,1.33,9.99,7.511278,5.5,A,-1,2,1,1.75,2.32,1.325714
22/12/2018,1.25,9.99,7.992,6.5,H,2,4,4,1.5,2.8,1.866667
22/12/2018,1.14,9.99,8.763158,9.99,A,-1,2,5,1.4,3.4,2.428571
21/12/2018,7,1.57,0.224286,4,A,-2,-1,2,2.05,1.92,0.936585
16/12/2018,7.5,1.5,0.2,4.5,A,-1,-1,3,1.91,2.05,1.073298
16/12/2018,1.57,6,3.821656,4.5,H,2,9,4,1.75,2.25,1.285714
16/12/2018,4.1,1.9,0.463415,3.9,H,1,3,5,1.64,2.42,1.47561
15/12/2018,2.6,3.1,1.192308,3.1,A,-1,0,1,2.73,1.55,0.567766
15/12/2018,2.62,3,1.145038,3.2,H,1,-1,1,2.45,1.65,0.673469
15/12/2018,1.64,6,3.658537,3.9,H,1,5,5,2.01,1.94,0.965174
15/12/2018,1.95,4.33,2.220513,3.6,H,2,0,2,1.97,2,1.015228
15/12/2018,2.9,2.5,0.862069,3.6,A,-2,1,2,1.67,2.39,1.431138
15/12/2018,1.18,9.99,8.466102,8,H,1,3,1,1.48,2.9,1.959459
15/12/2018,1.22,9.99,8.188525,7.5,H,2,3,4,1.42,3.2,2.253521
10/12/2018,1.8,5,2.777778,3.75,D,0,2,4,1.95,2,1.025641
9/12/2018,2.9,2.7,0.931034,3.2,A,-1,-2,3,2.5,1.64,0.656
8/12/2018,2.9,2.75,0.948276,3.2,H,1,3,1,2.5,1.62,0.648
8/12/2018,2.9,2.7,0.931034,3.25,H,1,3,1,2.23,1.77,0.793722
8/12/2018,2.3,3.4,1.478261,3.4,H,1,2,5,2.03,1.92,0.945813
8/12/2018,3.8,2,0.526316,3.75,A,-2,1,2,1.9,2.12,1.115789
8/12/2018,4,1.95,0.4875,3.8,H,2,1,2,1.75,2.26,1.291429
8/12/2018,5.75,1.6,0.278261,4.5,A,-4,-2,4,1.67,2.4,1.437126
8/12/2018,1.33,9.99,7.511278,5.75,H,3,7,5,1.61,2.55,1.583851
8/12/2018,1.28,9.99,7.804688,6,H,1,2,1,1.6,2.64,1.65
5/12/2018,1.6,6.5,4.0625,4,D,0,-2,2,2.01,1.91,0.950249
5/12/2018,5,1.8,0.36,3.75,H,1,-1,3,1.96,1.97,1.005102
5/12/2018,3,2.45,0.816667,3.5,D,0,2,2,1.85,2.1,1.135135
5/12/2018,1.36,9.5,6.985294,5.25,H,2,3,4,1.7,2.31,1.358824
5/12/2018,9.99,1.28,0.128128,5.75,A,-2,-6,4,1.68,2.4,1.428571
5/12/2018,2.45,3,1.22449,3.5,D,0,3,4,1.65,2.42,1.466667
4/12/2018,3,2.7,0.9,3.1,H,2,-2,4,2.55,1.6,0.627451
4/12/2018,1.66,6,3.614458,3.8,H,1,-4,3,2.01,1.96,0.975124
4/12/2018,1.66,5.75,3.463855,4,H,2,6,4,1.85,2.11,1.140541
4/12/2018,9.99,1.3,0.13013,6,A,-1,0,3,1.55,2.72,1.754839
2/12/2018,1.4,9,6.428571,5,H,1,0,1,1.7,2.45,1.441176
2/12/2018,2.62,2.75,1.049618,3.6,H,2,1,6,1.61,2.57,1.596273
2/12/2018,1.18,9.99,8.466102,8,H,2,5,2,1.4,3.4,2.428571
1/12/2018,2.5,3.4,1.36,3,A,-1,-4,3,2.9,1.5,0.517241
1/12/2018,2.5,3.1,1.24,3.3,A,-3,0,3,2.25,1.76,0.782222
1/12/2018,1.61,6.5,4.037267,3.9,H,2,9,2,2.15,1.8,0.837209
1/12/2018,2.25,3.6,1.6,3.3,H,2,3,2,2.1,1.9,0.904762
1/12/2018,4.33,1.95,0.450346,3.6,D,0,1,4,1.95,2,1.025641
1/12/2018,1.11,9.99,9,9.99,H,2,5,4,1.3,4.15,3.192308
30/11/2018,3.8,2.2,0.578947,3.25,H,1,-1,3,2.49,1.63,0.654618
26/11/2018,2.9,2.75,0.948276,3.2,A,-1,1,3,2.42,1.66,0.68595
25/11/2018,1.5,8,5.333333,4.33,A,-2,-3,2,2.38,1.7,0.714286
25/11/2018,3.5,1.95,0.557143,3.75,A,-1,1,3,1.55,2.75,1.774194
24/11/2018,2.9,2.6,0.896552,3.4,D,0,0,2,2.41,1.67,0.692946
24/11/2018,2.62,2.8,1.068702,3.5,H,1,-3,5,1.95,2,1.025641
24/11/2018,1.4,9,6.428571,5,H,1,7,1,1.87,2.1,1.122995
24/11/2018,1.4,8,5.714286,5.25,D,0,3,0,1.8,2.17,1.205556
24/11/2018,2.8,2.6,0.928571,3.5,H,2,7,4,1.8,2.18,1.211111
24/11/2018,6.5,1.55,0.238462,4.33,A,-3,-6,3,1.72,2.33,1.354651
24/11/2018,9.99,1.25,0.125125,6.5,A,-4,-5,4,1.46,3,2.054795
11/11/2018,1.66,5.25,3.162651,4.2,D,0,-2,2,1.68,2.4,1.428571
11/11/2018,1.4,8.5,6.071429,5.25,D,0,3,0,1.6,2.55,1.59375
11/11/2018,1.4,8.5,6.071429,5.25,H,2,4,4,1.51,2.8,1.854305
11/11/2018,1.11,9.99,9,9.99,H,2,4,2,1.29,4.33,3.356589
10/11/2018,2.6,3.1,1.192308,3.1,H,1,3,3,2.6,1.6,0.615385
10/11/2018,3.4,2.35,0.691176,3.25,D,0,2,2,2.35,1.7,0.723404
